sentimen,Tweet
1,"Gohead , sudah biasa itu dalam pergaulan dunia kerja dan masyarakat biasa, apalagi pergaulan eong. Pastilah ada yang gatal bin sirik kalau lihat orang sukses, anggap saja kuman tidak usah dibuat status, malah kesenengan mereka ada bahan buat mentertawakan. Betul enggak?? ??????"
1,Gagah kali abang borisq ini.. Klo tidak baca nmx benar benar tidak tau kalau it bang ??
1,Weewww bangga kali aku lihatnya bang<USERNAME> pakai baju adat 
1,Bagus banget baju dan pengantinya happy weding
1,MasyaAllah . bagus banget ..
1,Gileee suaraaanyaa.. keren parah.. suka
1,Lebih keren dari penyanyi aslinya
1,Kereeeeeeeeeeeeeeennn sampai merinding brrrrr
1,Yatuhan suaranyaaaaaaa bagus bangetttttttt
1,"Keren suaranya super merdu. Coba ikut audisi nyanyi, pasti bakatnya bisa tersalurkan"
1,Bagus daripada beberapa ais yang modal tampang doang padahal suara juga jelek. Mendingan mas ini yang nyanyi. Emg dasar nasib orang ya tidak ada yang tau. Semoga masnya bisa sukses
1,"Dgrin ini sampai bulu kuduk naik saking bgusnya, masyaallah apik banget suaranya"
1,Subhanallah tergetar hati dengar suara nya
1,Masa allah suaranya bagus banget cantik lagi orangnya idaman semua cowok
1,"Bagusss suaranya, penampilannya juga sesuai anak sekolahan, natural dan sesuai dengan usia nya"
1,Kerennnn suaranya bagus
1,"Cantik, polos, apa adanya tapi kelihatan berbakat. Semoga kalau sudah tenar gek jadi selebriti instagram, kalian tidak kaya2 sih mbak Novilda ya dek yang kehilangan arah. Tetaplah begini,jangan cepat tumbuh dewasa dan terus asahlah bakat kalian, Allah bless kamu both."
1,"Bagus iniii, tidak kayak yang ingin terkenal, rambut di alus2in dulu. Muka di makeup dulu. Biar dikamera keren haha. Kl mereka benar benar kelihatan lagi lelahnya habis pulang sekolah ????"
1,Di ulang berkali kali sampet tidak percaya kalau ini suara aslinya. Bagus banget ??
1,Alhamdulillah masih ada kidz zaman niw yang berkarya sewajar seumurannya bukan yang sok gede
1,aduh keren suaranya enak . nge jazz2 bagaimana begitu . muka adalah belakangan saja . nanti kalau sudah tenar juga muka mengikuti haha . skill dulu nomer. ini batu abege jaman now ????????
1,Kereeen 
1,
1,Klo aku sih iya 
1,Bagussss + dandannya natural tidak banyak permak kayak anak jaman now lainnya ????????????
1,Kereeeeennnn padahal nyanyinya santai banget ????????????
1,
1,Yesssssss !!!!! Bagus banget !!! ?????? Kids jaman now yang begini yang diksh jempolllll ????????
1,Wajah2 anak skul banget ya masa alami banget suka lihatnya ???? lagu sama suara keren palg yang pakai bando suaranya mantap ??????
1,Keren suaranya dasarnya cantik tinggal di poles sedikit bersinar??????
1,"Pembagian suaranya pas banget,pecah suaranya juga cakap"
1,keren banget 
1,
1,"Yes iya ,eh pas dua duanya nyanyi bareng baru tau "
1,Keren yang penting punya bakat dulu nanti juga kalau sudah jadi ais banyak duit mukanya bisa cemerlang
1,Keren min orang orang yang berbakat kayak begini yang harus di up ke publik????????
1,Kereeen banget suaranya. Nah kayak begini dong kids jaman ??
1,???? jangan sampai kayak sih aw2 dan kawan kawan.. ??????
1,"Kereenn sumpah,, kebangetan bagusnya..??"
1,Ya ampun lakikny ganteng. Rini nya juga cantik. Mungil pula sekarang.
1,"Suaminya , ganteng ?? sok swett "
1,"Wah Mbak Rini hamil ya ?? Selamat ya mbak semoga kandungannya sehat"" saja & juga mbak rininya , makin bahagia di hamil yang peama , dan semoga lancar di proses persalinannya nanti ????"
1,"Kasian anaknya,, jangan sampai anaknya rusak juga kayak emaknya ya"
1,Kalo pasangan cantik + ganteng suka deh lihatnya?
1,"Wah akhirnya hamil lagi juga. Selamat ya mbak Sandra semoga kehamilannya makin sehat"" saja , makin fit dan semoga lancar di prosesi persalinannya nanti. Wah sudah jadi calon ibu nih"
1,ikutan 
1,"Pernah lihat di infotainment sebelum nikah, waktu ditanya persiapannya jelang pernikahan, sandra dewi bilang kalau dia sama calon suaminya ingin banget cepat punya anak nanti habis menikah, karena mereka suka anak kecil, bahkan mereka sudah prepare program program yang akan mereka lakukan kalau dalam waktu dekat belum dikasih anak, but ??????"
1,Keluarga ter-humble ter-sempurna ter-sederhana dan tidak pernah sok terlihat kayak dan tidak pnah manja pakai pesawat jet pribadi kayak yang lain lain ??????????
1,"Bunda maia cantik semoga selalu sukses, sehat terus ya cantik wajahnya secantik hatinya"
1,"Ais yang gue kaguminn.. Nikah muda, tidak banyak mau, sayang keluarga sayang suami,, mengutamakan anak anak.. Ga puyeng sama dunia hiburan dan ke aisann.. Padahal tajirrr mampus.. Plus tidak alay dan tidak aneh aneh.. Salutt sama niaa.. Smiga selalu samawa.. Yaa nia and famzz???????????????????????????????"
1," <USERNAME> iya aku sih jujur bukan fan Nia, biasa saja sama dia, pas dia tenar banget sama sinteronnya juga aku biasa saja. Tapi makin ke sini kalau soal urusan keluarga, aku salut sama dia. Dia kan masih muda ya itungannya, sama aku cuma beda 2-3 "
1,Smnjk habis nikah auranya keluarr banget. Suaminya juga kelihatan sayang dan nia nya kelihatan baik begitu tulusss.. suka deh lihatnya.
1,Mngkinmba nya marah marah karena ada kata kata yang tidak enak dari yang ????
1,Cantik banget ya.. Punya anak cewek begini puyeng kali ya jagakan nya ??????
1," <USERNAME> iya betul mbak. Ariel tidak ganteng. Tapi ariel punya kharisma yang menarik. Udah tua pun sekarang agak keriput wajahnya tetap saja kharisma nya sebagai lelaki kelihatan lebih terpancar. Buktinya mama, dan tante saya makin tergila gila sama ariel dan sa"
1,"Jadi manusia Saling menghargailah, kalau tulisan yang ditulis itu tidak berguna bahkan menyakiti hati orang lain. Ya sebaiknya tidak usah tulis. Pergunakan media sosial dengan sama ya guys!!"
1,entah kenapa kalau lihat<USERNAME> bergaya apapun tetap kelihatan 
1,banyak banget 
1,"Coba deh yang pada kritik2 itu bikin karya sendiri, siapa tau lebih bagus dari yang mereka kritik"
1,"Pada protes kenapa sih??yang protes itu coba usaha deh..Jangan kira usaha dia pendek ya!!.Butuh waktu lama dia agar bisa go international.Jangan cuma protes,kalau ingin yang kalian inginkan ya kaliam sendiri dengan cara sendiri agar kalian bisa go international"
1,"Keren, tidak suka sama agnes, tetapi suka sama lagu ini,jadi suka juga manyanyi, santai lagunya tetapi asyik"
1,"Bandingin lagu Go Internasional yang paling mengena di gue ini seru enak "" begitu atau apa.."
1,"Nah ini baru keren, daripada mbak mbak superman wkwk"
1,"Sumpah gue suka banget sama lagu dia yang ini, asyik banget di dengernyaa"
1,Enak banget mak lagu lagu dialbumnya paling suka yang ini sama cantik kesalahan
1,Mantap .gue suka banget sama 
1,enakk musik nya . apa lagi lhatt kakak agnes nya dance kayak nya nyamaann dan enakk banget itu kaya nya
1,"Asik banget dancenya,apa lagi lagunya mancappppp"
1,Ganteng banget meski & 
1,"Mami depe cantik banget. Awet muda, tidak kalah sama penyanyi pendatang baru. Semoga <USERNAME>"
1,Ganteng yesss. Mami cocok deh sama babang. Semoga langgeng ya unchhh lope mami
1,Mbak dewi jadi lebih sabar 
1,Soal pasangan hidup ijk salut sih sama mami depe.. tidak matreneko2.. yang penting singlecocok dia mau diajak menikah.. tidak kayak tetangga sebelah saking matrenya suami orang di embat juga..
1,mau duda mau singgel itu tidak masalah yang penting laki jaman sekarang setia menemani dunia akhirat amin good luck dewi persil sehat selalu dalam berkarya
1,Muantepp ??????
1,"Mb depe langgeng iya sama ,ingin banget ketemu mb depe ibuku kami dijambi mb"
1,Jangan di dengar katayg menyakitkan hati lebih baik tenang janani saja dengan pilihan andah sendiri bahagia itu biasanya ada di kata hatimu maju terus dan sukses bersama pasangan mu
1,"Cakep,ganteng pacarnya dewi persik,sudah ini saja jangan ganti lagi ya dewi"
1,"Beruntungnya Bella.. Orang2 jadi fokus sama komen lakinya. Coba kalau tidak, pasti model bajunya yang dicerahami sama warganet ??"
1,Beginilah pasangan suami istri yang normal.. Romantisme hanya dia dan istri yang tau. Ga perlu diumbar.. Tp dijaga. Yg suka umbar kemesraan institut teknologi indonesia kebanyakan menutupi kenyataan yang sebenarnya.
1,"Naksir Ama ceweknya, sepertinya lembut banget Kya bolu ??"
1,Cewex luar biasa 
1,"Cewenya cantik, the power of tajir ??"
1,Alhamdulillah lebih ganteng babang Emran ya<USERNAME> ??
1,"Alhamdulillah<USERNAME> tidak jadi sama yang , anteng, sabar, saleh, penyanyang, senyumnya cute.. bawa perasaan deh"
1,Cantik manis cewek nya .. cocok sajalah
1,"Cewenya manis, cakepan yang sekarang Dr yang kemarin tidak jadi."
1,yang ini lebih cantik sih. hebat juga nih laki ciwik nya cakap cakap lo..
1,Semoga betul kalau sama yang ini ????
1,"Semoga tidak putus lagi ya. Ka bella sudah bahagia banget itu, tidak malu??? ??????"
1,Yaampun cantik banget aslii! Angguunn ??
1, <USERNAME> euum setuju sekaliii memang cantikan ini dari pada yang sebelumnya. Lebih WOW... ?? terbaik ?? terpelihara hehe
1,"Cantiik, senyumnya mirip Maudy Kusnaedi"
1,"Dari kisah jevin radhini rini gue jadi belajarhal. ""Kalau memang jodohmu, maka akan ada saja jalanNya"". Gue kebetulan mengikuti dari awal. Gue menonton pas live the remix jevin berbicara 'itu pacar saya menonton' sambil menunjuk radhini. Gue juga menonton pas jevin memeluk radhini erat banget di back stage setelah lolos ke final. Keliatan jevin ini anaknya gentle, tulus dan penyayang. Tapi Allah maha pembolak-balik hati. Mei '15 jevin radhini pacaran, september '15 jevin rini dipasangkan the remix, Des '15 final the remix, jangan '16 jevin radhini putus, februari '16 jevin rini pacaran, april '16 jevin ngelamar rini, februari '17 jevin rini tunangan, mei '17 jevin rini nikah. Allah works in many arah??. Allah' plan is better tahan our plan. Jevin yang dulunya berfikiran akan nikah umur 30, siapa sangka di umur 25 dan dalam waktu pacaran barubulan sudah yakin mengajak anak orang nikah. Ah, happy wedding soundwave. Bahagia selalu??"
1,"Kalau kita bisa mengaikan jodoh,ini lah yang di bilang "
1,Pingkan nih suaranya enak banget.. bindeng2 bagaimana begitu.. berciri khas.. ibarat gue merem dengar suaranya gue sudah langsung tau
1,Hatinya terbuat dari apa ya .. Mbaa gigi yang berhati luarbiasanya saja sampai di benci .. Cobaa sebutkan heternya mbak kesalahan apa yang mbak gigi lakukan :'( duh aku saja jadi suka sama sifatnyaaaaaaaaaaa
1,"Suka banget banget nih sama nih ais, tidak macam macam, ternyata masih lahiran 1996 ??????"
1,", jadi tidak ada lagi yang bilang Ibel PHO""day Ibel"
1,"Ini kakaknya murid2ku waktu masih mengajar di sekolah internasional mihil. Anaknya cantik cantik dan sih ibu dan bapak ramah dan baik banget. Seluruh sepupunya di sekolah yang sama, yang uang masuknya saja 70 jtan lebih/siswa.tau sekarang berapa."
1," <USERNAME> justru karena kakak bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi.."
1,"Mbak bela, nikahnya berdasarkan atas dasar agama mbak yang diutamakan ya. Biar laki2nya dapat yang baik. Saya yakin banyak laki laki yang baik dan kayak raya yang mau nikahi mbak"
1,Duh geulis kitu ditinggal sama yang 'itu' duuuhhhh haha jodohnya pasti Allah kasih yang lebih baik Teeeh ??
1,"Bu ,kangen bu Amel yang cantik,ramah,baik sama kangen tentengannya hihiii ????. Nanya sih mbak bu Amelnya pindah rumah dan lagi hamil. Sehat2 ya bu Amel,salam buat Annabel"
1,"Ambil positifnya saja mbak toh oma nani yang menjalankan, mau mbak bilang bagaimana enggak mungkin kan oma langsung cerai karena itu sudah pilihan hidup dia bagaimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu<USERNAME>"
1,"Alesha ai namanya : Yang dilindungi , ya "
1,Semoga anak nya besok pas bangun langsung jadi dewasa biar bisa bakal jodoh saya???? pasti gedenya nanti sama cakap kayak kakaknya Fahri..
1,min meminta doanya juga buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin
1,", cewek kali iya adik bayi ??"
1,mbak acha cantik banget banget banget !! buat calon ibu yang blmkasih momongan sama Allah semoga di segerakan ya ??
1,"Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yang memisah'kan,, "
1,Berasa kayak mau manggung kakak<USERNAME> ?? semoga lancar dan cepat punya momongan biar Ada Princess Kecil MoMo atau tidak prince ??
1,"wah sama dokter sigit ya, ini dokter the best banget, baik banget, humble orangnya, recomend banget buat yang mau program dan kehamilan ??"
1,"Ashanti bunda the best, Slalu membela/suppo anaknya. Mskipun bukan anak kandung??"
1,Smua orang berhak untuk melakukan apapun yang mereka suka.. Asalmrugikan dirinya ataupun ornglain.. Mau aurel dandan berlebihan atau natural itu hak dia.. Apalagi aurel pintar banget dandannya.. Kliatan cantik banget.. ????
1,Beruntung sih aurel dapat ibu sambung kayak ashanti .<USERNAME>
1,salut sama bunda<USERNAME> .. meskipun ibu sambung.. tetapi sellu jadi orang yang plingbdpan membela aurelazriel dari pra hater..
1,"Keren ya ashanty sebegitu sayangnya sama anak nya(padahal bukan anak kandung), yang ibu kandung saja belum tentu begitu. Ini orang hatinya kayak bidadari di televisi televisi. Beruntung banget itu aurel azriel punya ibu tiri macam dia"
1,"Salut buat Bunda<USERNAME> selalu yang trdpan melindungi anak"""
1,Ibu tiri 
1," <USERNAME> aurel itu cantik tau. Pernah lihat asli nya kok. Org sirik itu yang menjelek jelekannya. Padahal muka sendiri belum tente lebih cantik dan muda daripada aurel. aurel difoto menampak putib bilangnya suntik putih, kelihatan hitam dibilang tidak bisa ra"
1," <USERNAME> , ALLAH menciptakan manusia dengan sempurna, kok mbak mengomongnya kayak begitu. Aurel cantik kok, wajar manusia ada kekurangannya. Dan mbak Ashanti wajar membela anaknya, bukan cari perhatian ya mbak, kamu"
1,"aurel itu perempuan hebat, ingat banget kejadian zaman pipi mimi nya & dilihat di depan mata dia sendiri. Ga semua anak bisa strong kayak dia. Yg nyinyir pasti iri karena aurel bisa punya keluarga bahagia kayak sekarang. Yg bilang bundanya Ash lebay, mungkin belum punya anak. Hati2 , nanti bakal jadi ibu. Bayangin anakmu yang jadi korban bully ??"
1,
1,"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbak<USERNAME> amiiii"
1,Cantik banggeett ya kak depe.. ???? tidak kelihatan lah kalau dia pernah nikah.. sepei masih gadis wajah nya.. cantik ???????????? semoga lancar sampai harikak depe.. bahagia dunia akhirat aammiinnn ??
1,Dadddd :( Semoga bisa datang ya & untuk papa-papa di luar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????
1,Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :)
1,Semoga saja nikahannya lancarmb. Jgn berlarut sedih kalau bapak tirinya tidak datang yang penting bapak kandung datang. Mungkin saja ada alasan anak kandung dari bapak tersebut melarang. Mungkin saja bapak itu sudah balikan sama istri peamanya. Dan kalau sibapak datang itu beri akan mengingatkan cerita lama. Mungkin ya..
1,"Yea pak polisinya pintar haha.. langsung belok, SIM menembak, tak tau rambu2. Malah meminta surat perintah yaelah kamu pikir rumah kamu mau digeledah ??"
1,Ini mau nikah lagi baguass deh semoga kelak jadi keluarga yang samawa
1,?????????????? 
1,Pernah ketemu sama mbak aika sari disesemall di 
1,"Bener kata pepatah Yess, Buah Jatuh tidak Jauh dari PohoN , Suara Bagus dan Pinter nyanyi dari darah seni Papa Nya.. #calon generasi hebat di masa depan"
1,"Bahagianya punya anak cantik berbakat, bersyukur benar dapat titipan demikian indah"
1,Semoga di berikan kesehatan dan rezeki yang berlimpaah pak ??
1,Semoga selalu sehat dan dimurahkan rejekinya ya Pak
1,"Pria setia, pekerja keras tidak malu pilih-pilih cari nafkah sangat sedikit sekali yang banyak , memilih menganggur ketimbang jadi ojek online. Udh begitu istri diselingkuhin lagi. Baik kalau ada maunya ????"
1,"Doa istri dan anak menyeaimu , karena kalau laki laki tanggung jawab otomatis dia akan sayang dengan anak dan istri. Beda dengan sayang yang belum tentu beanggung jawab ??????"
1,Ya Allah bahagia itu tidak harus dengan cara yang mewah sesederhana begini saja deh bahagia bisa komunikasi dengan keluarga ??
1,"Mereka hanya mencari rejeki untuk keluarganya, kalau ada yang merasa tidak berkenan tolong jangan menggunakan kekerasan"
1,"Salut sekali Banting tulang demi menghidupi ,pakai AC Malah "
1,"Amin, semoga selalu di lancarkandi mudahkan rejeki nya.. jadi ingat waktu suami saya juga gojek dulu, sering nlp menanyakan anak istri nya sudah makan atau belum.. padahal mungkin dia sendiri entah sempat makan atau tidak, walaupun hujan2anpanas2an tetapi tidak penh mengeluh.. selalu menyempatkan komunikasittp keep in touch di sela2 kesibukannya. Banggattp berjuangms gojek karena anakistri selalu mendoakan yang terbaik.."
1,"Respect dengan istrianak2 nya yang menunggu dengan sabar di rumah insya Allah ,Allah subhanahu wa taala selalu menjaga nya."
1,"Laki-laki yang benaran berjuang untuk anak istri, membahagiakan istri insyaallah di dunia mendapat rejeki yang tidak disangka-sangka di akhirat akan ada surga kelak amin"
1,"Bangga sama suami yang selalu ingat istri disela waktunya, apapun , semoga lacar rejekimu. "
1,Apaoun pekerjaannya yang penting halaltuk menafkahi keluarga ... Semangat pak
1,Gojek itu mayoritas pegangguran yang lama tidak kerja terus hampir putus asaa tapi tiba tiba ada lapangan pekerjaan yang tidak harus pakai ijazah terakhir.. ini sungguh lapangan kerja yang sangat membantu sekali menurut saya ??
1," <USERNAME> aslinya cantik dan ayu lah mbak karena aku sudah beemu langsung juga sesembaknya sangat ramah tidak sombong sepei mantan2 yang lain hhe maaf ikut nimbrung ,kalau makeup dibuat senatural mungkin karena sesembaknya memang mau menonjolkan wa"
1," <USERNAME> suami saya seumuran sama saya mbak, malah tuaan saya beberapa bulan tapi alhamdulillah suami saya tidak kekanak kanakan hehe"
